id,nature,X,Y
15549,"Industrial, agricultural or commercial",654880.4183251,6866753.4961509
15550,"Industrial, agricultural or commercial",654890.0734325,6866735.5709087
15551,Misc,654890.0734325,6866735.5709087
15552,Misc,654931.4555294,6866759.0725310
15553,Misc,655717.2126979,6866473.3114794
15554,"Industrial, agricultural or commercial",655694.5541178,6866495.3525221
15555,Misc,655694.5541178,6866495.3525221
15556,"Industrial, agricultural or commercial",655694.3015226,6866472.0361747
15557,"Industrial, agricultural or commercial",655699.9083138,6866452.5690108
15558,Misc,655699.9083138,6866452.5690108
15559,"Industrial, agricultural or commercial",653754.1721899,6867034.6125743
15560,Misc,653754.1721899,6867034.6125743
15561,Misc,652780.1871066,6867004.7061416
15562,"Industrial, agricultural or commercial",652825.3455790,6866998.3354982
15563,Misc,652825.3455790,6866998.3354982
15564,"Industrial, agricultural or commercial",652827.7915557,6866994.9400776
15565,Misc,653464.9465872,6867014.1714273
15566,"Industrial, agricultural or commercial",653421.4284588,6867031.8591472
15567,Misc,653421.4284588,6867031.8591472
15568,"Industrial, agricultural or commercial",653371.6494129,6867017.8954162
15569,Misc,653371.6494129,6867017.8954162
15570,Misc,653349.9469147,6866645.9592558
15571,"Industrial, agricultural or commercial",653334.8462012,6866650.2184423
15572,"Industrial, agricultural or commercial",653323.0074476,6866658.3058261
15573,Misc,653323.0074476,6866658.3058261
15574,Misc,653314.8803754,6866645.7237181
15575,"Industrial, agricultural or commercial",653302.2856618,6866652.3704245
15576,Misc,653280.2428301,6866650.3000075
15577,"Industrial, agricultural or commercial",653279.2784067,6866655.2177279
15578,"Industrial, agricultural or commercial",652913.3800532,6866828.6720452
15579,"Industrial, agricultural or commercial",652870.6876820,6866859.9793582
15580,Misc,652870.6876820,6866859.9793582
15581,Misc,652866.5220807,6866843.8603661
15582,Misc,652889.4039515,6866878.5186626
15583,"Industrial, agricultural or commercial",652926.7819168,6866834.4443801
15584,Misc,652926.7819168,6866834.4443801
15585,Misc,652932.0183937,6866840.8688417
15586,Misc,652950.1696414,6866783.1196450
15587,"Industrial, agricultural or commercial",652945.5968151,6866791.3478705
15588,Misc,652945.5968151,6866791.3478705
15589,"Industrial, agricultural or commercial",652951.0353950,6866761.0256328
15590,Misc,652951.0353950,6866761.0256328
15591,Misc,652950.1293058,6866766.4932981
15592,"Industrial, agricultural or commercial",652952.1329305,6866766.5478656
15593,Misc,652956.5653355,6866761.0519683
15594,Misc,653809.7358610,6857990.5258782
15595,Misc,653796.0816289,6858004.1743598
15596,"Industrial, agricultural or commercial",653796.0816289,6858004.1743598
15597,"Industrial, agricultural or commercial",653797.9082297,6857990.2292184
15598,Misc,653803.6960577,6857978.5652497
15599,"Industrial, agricultural or commercial",653803.6960577,6857978.5652497
15600,Misc,652925.8373058,6857650.2646089
15601,Misc,653281.5772915,6866665.2060101
15602,Misc,653715.9742401,6866356.0254542
15603,Misc,653611.5520425,6866323.6718219
15604,"Industrial, agricultural or commercial",653634.0951459,6866345.8295963
15605,Misc,653664.7820659,6866331.9780016
15606,"Industrial, agricultural or commercial",653664.7820659,6866331.9780016
15607,Misc,653666.9383555,6866341.9508219
15608,"Industrial, agricultural or commercial",654799.2962833,6866762.1791114
15609,Misc,654799.2962833,6866762.1791114
15610,"Industrial, agricultural or commercial",654766.3000000,6866768.7013975
15611,Misc,654771.4293209,6866787.9247223
15612,Misc,653796.9182721,6866392.0060234
15613,"Industrial, agricultural or commercial",653785.1247777,6866653.8396814
15614,Misc,653785.1247777,6866653.8396814
15615,Misc,653798.0898130,6866665.3621225
15616,Misc,653554.9434443,6860085.3720921
15617,"Industrial, agricultural or commercial",653554.9434443,6860085.3720921
15618,Misc,652794.6184344,6866758.7429179
15619,"Industrial, agricultural or commercial",652806.1044830,6866742.0062151
15620,Misc,652965.0372478,6865467.6067968
15621,"Industrial, agricultural or commercial",652965.0372478,6865467.6067968
15622,"Industrial, agricultural or commercial",652973.5620049,6857682.9907674
15623,Misc,652023.9982499,6860363.7695767
15624,Misc,656005.0533776,6862043.1631933
15625,Misc,651001.6594795,6857652.5161904
15626,Misc,645978.0739119,6864323.2718277
15627,Misc,653432.5037766,6864838.1974373
15628,"Industrial, agricultural or commercial",653432.5037766,6864838.1974373
15629,"Industrial, agricultural or commercial",650809.8610785,6866849.9770179
15630,Misc,651198.0115216,6866509.3856545
15631,Misc,653823.9494969,6866408.5712084
15632,"Industrial, agricultural or commercial",653823.9494969,6866408.5712084
15633,Misc,655248.1120426,6866715.2107092
15634,Misc,653559.0934068,6866301.8830487
15635,"Industrial, agricultural or commercial",653559.0934068,6866301.8830487
15636,"Industrial, agricultural or commercial",653548.4251070,6866277.0774768
15637,Misc,653562.1059425,6866280.7159823
15638,"Industrial, agricultural or commercial",653562.1059425,6866280.7159823
15639,Misc,653513.6240414,6866249.6790345
15640,"Industrial, agricultural or commercial",653516.5731360,6866267.1259967
15641,Misc,653516.5731360,6866267.1259967
15642,"Industrial, agricultural or commercial",652327.5000047,6866787.3020517
15643,Misc,655040.3619015,6866651.1403135
15644,"Industrial, agricultural or commercial",655040.3619015,6866651.1403135
15645,"Industrial, agricultural or commercial",655190.8094461,6866656.2217194
15646,Misc,655190.8094461,6866656.2217194
15647,Misc,653758.5064245,6867027.2516566
15648,"Industrial, agricultural or commercial",653737.8719912,6867010.5269171
15649,Misc,655667.4307704,6866490.8136094
15650,"Industrial, agricultural or commercial",655653.6442408,6866488.5048804
15651,Misc,655653.6442408,6866488.5048804
15652,"Industrial, agricultural or commercial",652470.7081363,6866789.7799111
15653,Misc,652470.7081363,6866789.7799111
15654,"Industrial, agricultural or commercial",652862.2610164,6866755.9210030
15655,Misc,652862.2610164,6866755.9210030
15656,"Industrial, agricultural or commercial",652858.6917196,6866751.9279491
15657,Misc,655678.8723606,6866446.9059483
15658,"Industrial, agricultural or commercial",652906.3489983,6866819.8209390
15659,Misc,652906.3489983,6866819.8209390
15660,"Industrial, agricultural or commercial",652340.3680540,6866787.5663818
15661,Misc,652340.3680540,6866787.5663818
15662,Misc,652972.4582126,6857682.2627124
15663,Misc,653517.2016178,6866312.4589330
15664,"Industrial, agricultural or commercial",653509.5615784,6866299.9630638
15665,Misc,653509.5615784,6866299.9630638
15666,Misc,655215.9285794,6862959.6732379
15667,Misc,655170.3337582,6862725.5682380
15668,Misc,655403.7639270,6861547.1095321
15669,Misc,654943.7253390,6861016.2714027
15670,Misc,655264.9017527,6860754.8390093
15671,Misc,655298.0620367,6860630.7955705
15672,Misc,654454.1988361,6860708.4470633
15673,Misc,655416.5314478,6860668.6111406
15674,Misc,655901.3428913,6859115.6259196
15675,Misc,655829.0466067,6860262.1552726
15676,Misc,655470.1873141,6859928.4912219
15677,Misc,655539.1363759,6860131.9119675
15678,Misc,655676.4327617,6860259.4166253
15679,Misc,654733.8333758,6859898.3688748
15680,Misc,654830.7741230,6859842.5165482
15681,Misc,654817.7712771,6861111.2088557
15682,Misc,654932.3281805,6859246.8495816
15683,"Industrial, agricultural or commercial",654751.0369831,6859279.1338137
15684,Misc,652951.7975972,6866502.6597095
15685,Misc,653160.3861987,6866057.4786467
15686,Misc,653092.4371018,6866494.8216070
15687,Misc,654210.1315103,6864132.1453405
15688,Misc,653445.4469147,6861280.4972490
15689,Misc,653246.0390718,6864010.1332047
15690,Misc,655187.5560830,6863223.9499915
15691,Misc,654119.5494140,6865100.7419639
15692,Misc,654327.6572216,6865309.2344363
15693,Misc,654094.3023392,6862075.2146199
15694,Misc,654094.0360421,6862342.2491605
15695,Misc,654078.6960749,6862328.5097720
15696,Misc,655277.3467896,6866434.5355262
15697,"Industrial, agricultural or commercial",655202.3847903,6867006.0724236
15698,Misc,654803.0233168,6865980.0161469
15699,Misc,654555.8203902,6858876.8298396
15700,Misc,653578.4969653,6859872.9007616
15701,Misc,655170.9254345,6860166.8989011
15702,Misc,655494.3555138,6862007.7621413
15703,Misc,652458.9897742,6866854.3171038
15704,Misc,652696.4512015,6865039.7686389
15705,"Industrial, agricultural or commercial",652774.8827554,6866865.6158251
15706,Misc,653364.2442754,6860247.0937145
15707,Misc,653336.0829657,6859671.4081908
15708,Misc,653295.1201235,6859593.5935949
15709,Misc,651877.8780315,6866677.5458317
15710,Misc,647962.6216098,6861986.4935875
15711,Misc,647249.9248933,6864935.3154855
15712,Misc,647124.6138141,6860120.7238073
15713,Misc,656135.0728616,6862563.3723160
15714,Misc,656122.8420499,6864927.6720838
15715,Misc,651106.6831363,6859199.7284633
15716,Misc,651467.8704050,6859099.2504098
15717,Misc,652076.4823289,6862516.2482269
15718,Misc,651167.3180657,6857738.9385004
15719,Misc,650850.9801173,6858166.8106626
15720,Misc,650966.1160504,6858407.6959599
15721,Misc,654373.8013228,6865727.8564018
15722,Misc,651708.6700734,6858966.4277314
15723,Misc,651642.9763303,6859890.8655943
15724,Misc,650813.3727197,6860761.0962700
15725,Misc,651137.0832141,6860580.8469719
15726,Misc,648161.7979178,6858867.9025508
15727,Misc,649874.0812699,6861256.4230472
15728,Misc,648712.5813286,6860047.8925518
15729,Misc,649275.8160946,6860208.7527782
15730,Misc,649879.4087664,6858464.7253356
15731,Misc,649738.1295269,6861004.6261137
15732,Misc,649782.0773521,6860788.1352763
15733,Misc,649592.0074431,6861184.9954392
15734,Misc,649041.1359857,6860402.2076685
15735,Misc,650085.2644578,6859082.2823293
15736,Misc,650087.3524421,6858813.0421014
15737,Misc,649932.5233703,6858599.1458086
15738,Misc,649962.4664005,6858725.8003453
15739,Misc,649999.5729232,6858800.9224364
15740,Misc,650189.5921569,6859653.4043137
15741,Misc,656518.8203299,6862169.0999139
15742,Misc,659963.9002504,6857837.4137736
15743,Misc,657588.9892024,6858353.8562762
15744,Misc,656650.5558115,6860726.4628147
15745,Misc,656716.3029226,6863891.3901483
15746,Misc,656663.9843323,6863867.2159957
15747,Misc,656589.1239172,6864080.3461265
15748,Misc,653361.6546148,6857733.7229287
15749,Misc,653079.1207677,6859445.6922669
15750,Misc,651907.5619693,6859476.2202191
15751,Misc,651775.9803271,6858438.3328589
15752,Misc,654207.9090473,6865045.2135803
15753,Misc,654076.7671843,6866270.5073700
15754,Misc,650892.5733112,6866565.5130708
15755,Misc,660733.0486178,6858830.3663003
15756,Misc,657115.3692913,6860940.5521816
15757,Misc,657093.3505745,6860808.8183574
15758,Misc,657067.3304739,6860540.3326557
15759,Misc,655889.4985527,6863102.6202133
15760,Misc,655050.9637419,6861776.3197285
15761,Misc,654981.5861787,6865818.7096151
15762,Misc,655263.6899539,6862918.0272924
15763,Misc,657470.6663964,6860090.8131544
15764,Misc,657460.8771855,6860126.9562940
15765,Misc,655253.7972524,6862315.9734782
15766,"Industrial, agricultural or commercial",647789.9383401,6859810.1353397
15767,Misc,647148.9690216,6859347.5108406
15768,Misc,647455.6055466,6862714.9416260
15769,Misc,648094.6813350,6864814.1720266
15770,Misc,648452.6567418,6863611.3225781
15771,Misc,647386.6207732,6862569.7432832
15772,Misc,647874.1678846,6862783.6340968
15773,Misc,646976.4959426,6863557.4682896
15774,Misc,646845.3628239,6861365.4085731
15775,Misc,653861.3756614,6865923.8080597
15776,Misc,653733.1734085,6865621.2699941
15777,Misc,653815.4221741,6865895.1841593
15778,Misc,653942.3699657,6865599.1501566
15779,Misc,654419.9326439,6865719.2195774
15780,Misc,654180.2152641,6865877.0283071
15781,Misc,654269.6307372,6866405.8662402
15782,Misc,654287.5492165,6865976.6014205
15783,Misc,654090.1912818,6866247.3221012
15784,Misc,653969.9872547,6865774.7225614
15785,Misc,652487.5255036,6864034.9911649
15786,Misc,652827.2253285,6860765.0516265
15787,Misc,652642.3618903,6865482.2686334
15788,Misc,652595.6775724,6865058.9911837
15789,Misc,653109.8030470,6860256.9222931
15790,Misc,653041.3957617,6865123.2185701
15791,Misc,653033.8679936,6865688.2393207
15792,Misc,650100.7405185,6861385.4374590
15793,Misc,650307.0597062,6862258.7680857
15794,Misc,650435.1085538,6862488.3154199
15795,Misc,648086.7822738,6859824.6779684
15796,Misc,647976.1284094,6863604.1757237
15797,Misc,648058.8422920,6860815.4995045
15798,"Industrial, agricultural or commercial",647880.8864666,6860694.9064348
15799,Misc,648203.6054317,6858949.0151959
15800,Misc,646991.3703726,6860829.9270849
15801,Misc,647388.3930070,6860564.3327506
15802,Misc,647179.3804418,6860336.8400733
15803,Misc,646977.8824427,6860761.9650474
15804,Misc,650945.3005170,6864415.1920247
15805,Misc,651448.4587940,6863820.0051926
15806,Misc,651325.2726527,6863588.5844957
15807,Misc,651467.2943409,6863562.0843607
15808,"Industrial, agricultural or commercial",651431.5906230,6867016.9745172
15809,"Industrial, agricultural or commercial",650736.0775945,6867010.8796001
15810,Misc,651511.1304589,6863831.4646842
15811,Misc,647209.9289558,6859503.0840840
15812,Misc,650185.2417944,6862340.1766595
15813,Misc,649115.2408525,6862315.7776735
15814,Misc,649254.6472510,6859548.2363166
15815,Misc,648777.5337858,6865714.1448247
15816,Misc,650943.2602987,6866099.9634413
15817,Misc,650991.3118568,6866105.3402727
15818,Misc,649033.3916840,6865909.1668484
15819,Misc,649729.8766249,6866477.1341098
15820,Misc,650944.2238815,6865969.7232862
15821,Misc,650406.1804131,6866691.8511234
15822,Misc,650253.2543379,6860257.9990868
15823,Misc,650215.1031581,6866192.7674975
15824,Church,650960.8700975,6864351.8485703
15825,Misc,650955.7671259,6864440.0706951
15826,Misc,651306.4425603,6863724.9068194
15827,Misc,651508.9749262,6862054.0557361
15828,Misc,653815.3234924,6859377.2495353
15829,"Industrial, agricultural or commercial",653251.0116459,6857617.2603693
15830,Misc,652376.4546297,6860715.9506214
15831,Misc,652195.7281910,6860744.4615883
15832,Misc,651599.2664026,6861378.3467282
15833,Misc,651869.2193479,6860664.9028520
15834,Misc,653950.6000000,6859948.7000000
15835,Misc,652747.9994856,6860429.8016196
15836,Misc,653923.2641752,6859927.2797679
15837,Misc,653094.2679735,6860858.5151709
15838,Misc,651831.4471409,6860434.4881785
15839,Misc,651606.2990143,6860319.4157706
15840,Misc,654406.6240600,6859195.9168425
15841,Misc,654520.2947892,6859139.3773484
15842,Misc,654548.0464554,6859113.7568859
15843,"Industrial, agricultural or commercial",653858.7638269,6859821.4593142
15844,Misc,654067.6845877,6859150.8820452
15845,Misc,653355.1816064,6859020.5212784
15846,Misc,653445.0098192,6858185.8713671
15847,Misc,653996.2272559,6858199.9593894
15848,Misc,653905.9955250,6858191.2853634
15849,Misc,651946.4333596,6858158.3260908
15850,Misc,651783.9795111,6857663.2286589
15851,Misc,652147.5431567,6859733.0778076
15852,Misc,658201.9287938,6860313.7247379
15853,Misc,657152.8161740,6861557.6164068
15854,Misc,648382.5129292,6859353.5286302
15855,Misc,647177.3293911,6859765.7441184
15856,Misc,649484.5838899,6859767.5066601
15857,Misc,648921.7944971,6859870.7076008
15858,Misc,649655.3558683,6859701.8856191
15859,Misc,646201.8849547,6861823.5482304
15860,Misc,646211.1441965,6862719.0795552
15861,Misc,646154.1714620,6861162.2129106
15862,Misc,646227.1881683,6860750.7026537
15863,Misc,646001.3814244,6860097.1812570
15864,Misc,645829.2948743,6860062.1799035
15865,Misc,645020.9331705,6861042.1944121
15866,Misc,645064.8153137,6862077.7985706
15867,Misc,645176.2169898,6860115.8664451
15868,Misc,644064.9558153,6863262.6879837
15869,Misc,644676.9031643,6863471.9758127
15870,"Industrial, agricultural or commercial",645276.6488689,6862526.3013330
15871,Misc,655243.4413374,6864174.7669706
15872,Misc,656718.1355003,6860850.7063004
15873,Misc,656669.6673143,6862189.2511502
15874,Misc,656490.8672857,6864503.4095047
15875,Misc,656560.4444834,6861657.3038495
15876,Misc,656576.7777630,6862201.8264575
15877,Misc,656615.6589225,6863958.6446366
15878,Misc,656866.9358403,6860562.6744661
15879,Misc,655948.9284332,6863905.0394191
15880,Misc,656040.2925489,6863717.9283840
15881,"Industrial, agricultural or commercial",656431.9000000,6863325.9000000
15882,Misc,656265.7310502,6862871.0360731
15883,Misc,656902.9553672,6862846.8343944
15884,Misc,656314.5555633,6862864.4060829
15885,Misc,656200.2308054,6862408.8964249
15886,Misc,656932.6346244,6862726.1528075
15887,Misc,656307.6134856,6861855.9916000
15888,Misc,656151.3081445,6861728.6246248
15889,Misc,659906.7471995,6857736.0678516
15890,Misc,656513.9914606,6861656.7736006
15891,Misc,656506.8691404,6861899.9338056
15892,Misc,654536.3211141,6864761.2584007
15893,Misc,655825.6717363,6864612.9081450
15894,Misc,654681.3182553,6864140.9570001
15895,Misc,655644.3576191,6863527.4967795
15896,Misc,655136.4172899,6863288.6871012
15897,Misc,655560.9734618,6865704.0493557
15898,Misc,655488.8594476,6864976.7847346
15899,Misc,655494.7596963,6864923.5192480
15900,Misc,655155.0550156,6864874.1269654
15901,Misc,655362.8734565,6864861.2941547
15902,Misc,655755.2181824,6864855.9119695
15903,Misc,655552.0087493,6865440.2235969
15904,Misc,655665.2130541,6865156.6408072
15905,Misc,654870.2486487,6865403.8219817
15906,Misc,654902.6961022,6865416.2977907
15907,Misc,655293.9190738,6864291.7209537
15908,Misc,655786.2817490,6864286.6000682
